adminAction,adminActionState,argument_month,caseOriginState,caseOrigin_group,caseSourceState,caseSource_group,certReason_group,chief,complex_consolidated_disagreement,days_from_term_start_to_argument,days_from_term_start_to_decision,decision_month,decision_year,docket_category,had_reargument,is_AdminAction_x_Economic,is_FedCirc_Conflict,is_Govt_vs_Business,is_Individual_vs_Govt,is_State_vs_State,is_late_term_argument,is_late_term_decision,issue,issueArea_name,issue_x_jurisdiction,jurisdiction_group,lawMinor,lawSupp,lawType_group,lcDisagreement,lcDispositionDirection,lcDisposition_group,lc_disagree_direction,naturalCourt,num_dockets_in_case,petitionerState,petitioner_group,respondentState,respondent_group,term,threeJudgeFdc,threeJudge_x_issue,duration_days
,,12,35.0,FedDistCt,,FedCircCt,Important Question,Vinson,0.0,80,111,1,1947,Merits/Other,0,0,0,0,0,0,1,0,80030.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,112.0,Constitution,0.0,1.0,Reversed,LC_Agree_Conservative,1301,1,,Other/Unknown,35.0,State Govt,1946,0.0,Economic Activity_3Judge_0.0,31.0
24.0,,12,,SpecialtyFedCt,,SpecialtyFedCt,No Reason Given,Vinson,0.0,80,111,1,1947,Merits/Other,0,1,0,0,0,0,1,0,80060.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,28 U.S.C. § 284,600.0,Infrequent Fed Statute,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1301,1,,US Govt,,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,31.0
,,1,10.0,FedDistCt,,FedCircCt,Important Question,Vinson,0.0,97,125,2,1947,Merits/Other,0,0,0,1,0,0,0,0,80220.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,49 U.S.C. § 65,600.0,Infrequent Fed Statute,0.0,1.0,Reversed,LC_Agree_Conservative,1301,2,,US Agency,,Business,1946,0.0,Economic Activity_3Judge_0.0,28.0
,,1,10.0,FedDistCt,,FedCircCt,Important Question,Vinson,0.0,97,125,2,1947,Merits/Other,0,0,0,1,0,0,0,0,80220.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,49 U.S.C. § 65,600.0,Infrequent Fed Statute,0.0,1.0,Reversed,LC_Agree_Conservative,1301,2,,US Agency,,Business,1946,0.0,Economic Activity_3Judge_0.0,28.0
,,1,30.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,99,125,2,1947,Merits/Other,0,0,0,0,0,0,0,0,40070.0,Due Process,Due Process_via_Certiorari,Certiorari,,211.0,Const Amendment,0.0,2.0,Reversed,LC_Agree_Liberal,1301,5,,Other/Unknown,,US Govt,1946,0.0,Due Process_3Judge_0.0,26.0
,,1,30.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,99,125,2,1947,Merits/Other,0,0,0,0,0,0,0,0,40070.0,Due Process,Due Process_via_Certiorari,Certiorari,,211.0,Const Amendment,0.0,2.0,Reversed,LC_Agree_Liberal,1301,5,,Other/Unknown,,US Govt,1946,0.0,Due Process_3Judge_0.0,26.0
,,1,30.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,99,125,2,1947,Merits/Other,0,0,0,0,0,0,0,0,40070.0,Due Process,Due Process_via_Certiorari,Certiorari,40 U.S.C. § 258,600.0,Infrequent Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1301,5,,Other/Unknown,,US Govt,1946,0.0,Due Process_3Judge_0.0,26.0
,,1,30.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,99,125,2,1947,Merits/Other,0,0,0,0,0,0,0,0,40070.0,Due Process,Due Process_via_Certiorari,Certiorari,,211.0,Const Amendment,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,5,,Other/Unknown,,US Govt,1946,0.0,Due Process_3Judge_0.0,26.0
,,1,30.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,99,125,2,1947,Merits/Other,0,0,0,0,0,0,0,0,40070.0,Due Process,Due Process_via_Certiorari,Certiorari,,211.0,Const Amendment,0.0,2.0,Reversed,LC_Agree_Liberal,1301,5,,Other/Unknown,,US Govt,1946,0.0,Due Process_3Judge_0.0,26.0
,,1,7.0,FedDistCt,,FedCircCt,Important Question,Vinson,0.0,97,125,2,1947,Merits/Other,0,0,0,0,0,0,0,0,80220.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,307.0,Fed Statute,0.0,1.0,Procedural,LC_Agree_Conservative,1301,1,,Other/Unknown,,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,28.0
,,1,37.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,1.0,98,125,2,1947,Merits/Other,0,0,1,0,0,0,0,0,80180.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,,Unknown/Missing,1.0,2.0,Reversed,LC_Disagree_Liberal,1301,1,,Other/Unknown,,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,27.0
,,1,32.0,StateTrialCt,32.0,StateHighCt,Court Conflict,Vinson,0.0,107,125,2,1947,Merits/Other,0,0,0,0,0,0,0,0,80040.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,329.0,Fed Statute,0.0,1.0,Reversed,LC_Agree_Conservative,1301,1,,Employee,,Business,1946,0.0,Economic Activity_3Judge_0.0,18.0
60.0,,1,,SpecialtyFedCt,,SpecialtyFedCt,No Reason Given,Vinson,0.0,99,125,2,1947,Merits/Other,0,1,0,0,0,0,0,0,80060.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,28 U.S.C. § 177,600.0,Infrequent Fed Statute,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1301,2,,US Govt,,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,26.0
,,1,,SpecialtyFedCt,,SpecialtyFedCt,No Reason Given,Vinson,0.0,99,125,2,1947,Merits/Other,0,0,0,0,0,0,0,0,80060.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,28 U.S.C. § 177,600.0,Infrequent Fed Statute,0.0,1.0,Unknown/Missing,LC_Agree_Conservative,1301,2,,Other/Unknown,,US Govt,1946,0.0,Economic Activity_3Judge_0.0,26.0
,,1,27.0,StateTrialCt,27.0,StateHighCt,Important Question,Vinson,0.0,97,125,2,1947,Merits/Other,0,0,0,0,1,0,0,0,10120.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,214.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,,Individual,27.0,State Govt,1946,0.0,Criminal Procedure_3Judge_0.0,28.0
,,11,35.0,StateTrialCt,35.0,StateHighCt,Not Applicable / Denied,Vinson,0.0,50,132,2,1947,Merits/Other,0,0,0,0,0,0,1,0,30170.0,First Amendment,First Amendment_via_Appeal,Appeal,,230.0,Const Amendment,0.0,1.0,Reversed,LC_Agree_Conservative,1301,1,35.0,Other/Unknown,35.0,Local Govt,1946,0.0,First Amendment_3Judge_0.0,82.0
20.0,,12,10.0,FedDistCt,10.0,FedDistCt,Not Applicable / Denied,Vinson,0.0,0,132,2,1947,Merits/Other,1,0,0,0,0,0,1,0,90340.0,Judicial Power,Judicial Power_via_Appeal,Appeal,,403.0,Court Rules,0.0,1.0,Unknown/Missing,LC_Agree_Conservative,1301,1,60.0,Other/Unknown,,US Agency,1946,1.0,Judicial Power_3Judge_1.0,434.0
20.0,,10,42.0,FedDistCt,,FedCircCt,Important Question,Vinson,0.0,16,132,2,1947,Merits/Other,0,0,0,0,0,0,1,0,30010.0,First Amendment,First Amendment_via_Certiorari,Certiorari,18 U.S.C. § 12,600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,42.0,State Govt,,US Agency,1946,0.0,First Amendment_3Judge_0.0,116.0
,,1,50.0,FedDistCt,,FedCircCt,Important Question,Vinson,1.0,108,139,2,1947,Merits/Other,0,0,1,1,0,0,0,0,70040.0,Unions,Unions_via_Certiorari,Certiorari,,334.0,Fed Statute,1.0,1.0,Affirmed,LC_Disagree_Conservative,1301,1,,US Agency,,Business,1946,0.0,Unions_3Judge_0.0,31.0
,,1,35.0,FedDistCt,,FedCircCt,No Reason Given,Vinson,0.0,98,139,2,1947,Merits/Other,0,0,0,0,1,0,0,0,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,206.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,,Individual,,US Govt,1946,0.0,Criminal Procedure_3Judge_0.0,41.0
,,1,,SpecialtyFedCt,,SpecialtyFedCt,No Reason Given,Vinson,0.0,105,139,2,1947,Merits/Other,0,0,0,0,1,0,0,0,20150.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,,511.0,Other,0.0,1.0,Unknown/Missing,LC_Agree_Conservative,1301,1,,Indian,,US Govt,1946,0.0,Civil Rights_3Judge_0.0,34.0
,,3,38.0,FedDistCt,,FedCircCt,Important Question,Vinson,0.0,0,139,2,1947,Merits/Other,1,0,0,0,0,0,0,0,90460.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,506.0,Other,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,1,,Other/Unknown,,Other/Unknown,1946,0.0,Judicial Power_3Judge_0.0,349.0
,,2,48.0,FedDistCt,,FedCircCt,Important Question,Vinson,0.0,125,153,3,1947,Merits/Other,0,0,0,0,0,0,0,0,90330.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,400.0,Court Rules,0.0,2.0,Reversed,LC_Agree_Liberal,1301,1,,Other/Unknown,,Other/Unknown,1946,0.0,Judicial Power_3Judge_0.0,28.0
82.0,,10,,FedCircCt,,FedCircCt,Important Question,Vinson,2.0,15,153,3,1947,Merits/Other,0,0,1,1,0,0,1,0,70070.0,Unions,Unions_via_Certiorari,Certiorari,,207.0,Const Amendment,1.0,1.0,Procedural,LC_Disagree_Conservative,1301,2,,US Agency,,Business,1946,0.0,Unions_3Judge_0.0,138.0
82.0,,10,,FedCircCt,,FedCircCt,Important Question,Vinson,2.0,15,153,3,1947,Merits/Other,0,0,1,1,0,0,1,0,70070.0,Unions,Unions_via_Certiorari,Certiorari,,207.0,Const Amendment,1.0,1.0,Procedural,LC_Disagree_Conservative,1301,2,,US Agency,,Business,1946,0.0,Unions_3Judge_0.0,138.0
,,1,55.0,FedDistCt,,FedCircCt,Important Question,Vinson,0.0,104,153,3,1947,Merits/Other,0,0,0,1,0,0,0,0,80220.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,49 U.S.C. § 65,600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,2,,US Govt,,Business,1946,0.0,Economic Activity_3Judge_0.0,49.0
,,1,55.0,FedDistCt,,FedCircCt,Important Question,Vinson,0.0,104,153,3,1947,Merits/Other,0,0,0,1,0,0,0,0,80220.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,22 U.S.C. § 411,600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,2,,US Govt,,Business,1946,0.0,Economic Activity_3Judge_0.0,49.0
,,1,58.0,FedDistCt,,FedCircCt,No Reason Given,Vinson,0.0,104,153,3,1947,Merits/Other,0,0,0,1,0,0,0,0,80220.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,49 U.S.C. § 65,600.0,Infrequent Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,1,,Business,,US Govt,1946,0.0,Economic Activity_3Judge_0.0,49.0
,,1,10.0,FedDistCt,,FedCircCt,Other Reason,Vinson,0.0,105,156,3,1947,Merits/Other,0,0,0,0,0,0,0,0,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,50 U.S.C. § 1501,600.0,Infrequent Fed Statute,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1301,5,,US Govt,,Union,1946,0.0,Criminal Procedure_3Judge_0.0,51.0
,,1,10.0,FedDistCt,,FedCircCt,Other Reason,Vinson,0.0,105,156,3,1947,Merits/Other,0,0,0,0,0,0,0,0,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,50 U.S.C. § 1501,600.0,Infrequent Fed Statute,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1301,5,,US Govt,,Union,1946,0.0,Criminal Procedure_3Judge_0.0,51.0
,,1,10.0,FedDistCt,,FedCircCt,Other Reason,Vinson,0.0,105,156,3,1947,Merits/Other,0,0,0,0,0,0,0,0,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,50 U.S.C. § 1501,600.0,Infrequent Fed Statute,0.0,1.0,Unknown/Missing,LC_Agree_Conservative,1301,5,,Union,,US Govt,1946,0.0,Criminal Procedure_3Judge_0.0,51.0
,,1,10.0,FedDistCt,,FedCircCt,Other Reason,Vinson,0.0,105,156,3,1947,Merits/Other,0,0,0,0,0,0,0,0,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,50 U.S.C. § 1501,600.0,Infrequent Fed Statute,0.0,1.0,Unknown/Missing,LC_Agree_Conservative,1301,5,,Union,,US Govt,1946,0.0,Criminal Procedure_3Judge_0.0,51.0
,,1,10.0,FedDistCt,,FedCircCt,Other Reason,Vinson,0.0,105,156,3,1947,Merits/Other,0,0,0,0,0,0,0,0,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,50 U.S.C. § 1501,600.0,Infrequent Fed Statute,0.0,1.0,Unknown/Missing,LC_Agree_Conservative,1301,5,,Union,,US Govt,1946,0.0,Criminal Procedure_3Judge_0.0,51.0
,,2,47.0,StateTrialCt,47.0,StateAppCt,Court Conflict,Vinson,0.0,136,160,3,1947,Merits/Other,0,0,0,0,0,0,0,0,100050.0,Federalism,Federalism_via_Certiorari,Certiorari,,148.0,Constitution,0.0,1.0,Reversed,LC_Agree_Conservative,1301,1,,Other/Unknown,,Other/Unknown,1946,0.0,Federalism_3Judge_0.0,24.0
,,3,6.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,0,160,3,1947,Merits/Other,1,0,0,0,0,0,0,0,70020.0,Unions,Unions_via_Certiorari,Certiorari,,367.0,Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,5,,Union,,US Govt,1946,0.0,Unions_3Judge_0.0,732.0
,,3,6.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,0,160,3,1947,Merits/Other,1,0,0,0,0,0,0,0,70020.0,Unions,Unions_via_Certiorari,Certiorari,,367.0,Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,5,,Union,,US Govt,1946,0.0,Unions_3Judge_0.0,732.0
,,3,6.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,0,160,3,1947,Merits/Other,1,0,0,0,0,0,0,0,70020.0,Unions,Unions_via_Certiorari,Certiorari,,357.0,Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,5,,Union,,US Govt,1946,0.0,Unions_3Judge_0.0,732.0
,,3,6.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,0,160,3,1947,Merits/Other,1,0,0,0,0,0,0,0,70020.0,Unions,Unions_via_Certiorari,Certiorari,,367.0,Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,5,,Other/Unknown,,US Govt,1946,0.0,Unions_3Judge_0.0,732.0
,,3,6.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,0,160,3,1947,Merits/Other,1,0,0,0,0,0,0,0,70020.0,Unions,Unions_via_Certiorari,Certiorari,,367.0,Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,5,,Other/Unknown,,US Govt,1946,0.0,Unions_3Judge_0.0,732.0
117.0,37.0,3,37.0,StateTrialCt,37.0,StateAppCt,Important Question,Vinson,0.0,0,160,3,1947,Merits/Other,1,1,0,0,0,0,0,0,80100.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,111.0,Constitution,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,2,37.0,Other/Unknown,37.0,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,374.0
117.0,37.0,3,37.0,StateTrialCt,37.0,StateAppCt,Important Question,Vinson,0.0,0,160,3,1947,Merits/Other,1,1,0,0,0,0,0,0,80100.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,111.0,Constitution,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,2,37.0,Other/Unknown,37.0,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,374.0
,,12,37.0,FedDistCt,,FedCircCt,Important Question,Vinson,0.0,71,160,3,1947,Merits/Other,0,0,0,0,0,0,1,0,80050.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,46 U.S.C. § 781,600.0,Infrequent Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,2,,Other/Unknown,,Employee,1946,0.0,Economic Activity_3Judge_0.0,89.0
,,12,37.0,FedDistCt,,FedCircCt,Not Applicable / Denied,Vinson,0.0,71,160,3,1947,Merits/Other,0,0,0,0,0,0,1,0,80050.0,Economic Activity,Economic Activity_via_Certification,Certification,,,Unknown/Missing,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1301,2,,US Govt,,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,89.0
,,2,50.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,135,160,3,1947,Merits/Other,0,0,0,0,0,0,0,0,90140.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,28 U.S.C. § 41,600.0,Infrequent Fed Statute,0.0,1.0,Vacated/Remanded,LC_Agree_Conservative,1301,1,,Business,,Employee,1946,0.0,Judicial Power_3Judge_0.0,25.0
31.0,,1,10.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,1.0,101,160,3,1947,Merits/Other,0,1,1,1,0,0,0,0,80040.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,143.0,Constitution,1.0,1.0,Reversed,LC_Disagree_Conservative,1301,1,,US Agency,,Business,1946,0.0,Economic Activity_3Judge_0.0,59.0
82.0,,1,,FedCircCt,,FedCircCt,No Reason Given,Vinson,0.0,100,160,3,1947,Merits/Other,0,0,0,0,0,0,0,0,70070.0,Unions,Unions_via_Certiorari,Certiorari,,356.0,Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,1,,Other/Unknown,,US Agency,1946,0.0,Unions_3Judge_0.0,60.0
,,12,,FedDistCt,,FedCircCt,No Reason Given,Vinson,1.0,78,160,3,1947,Merits/Other,0,0,1,0,0,0,1,0,90140.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,,Unknown/Missing,1.0,1.0,Reversed,LC_Disagree_Conservative,1301,1,,Other/Unknown,,Business,1946,0.0,Judicial Power_3Judge_0.0,82.0
,,12,37.0,FedDistCt,,FedCircCt,No Reason Given,Vinson,1.0,79,160,3,1947,Merits/Other,0,0,1,0,0,0,1,0,90140.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,400.0,Court Rules,1.0,2.0,Affirmed,LC_Disagree_Liberal,1301,1,,Other/Unknown,,Business,1946,0.0,Judicial Power_3Judge_0.0,81.0
37.0,,2,49.0,StateTrialCt,49.0,StateHighCt,Important Question,Vinson,0.0,127,167,3,1947,Merits/Other,0,0,0,0,0,0,0,0,120030.0,Federal Taxation,Federal Taxation_via_Certiorari,Certiorari,31 U.S.C. § 191,600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,,US Agency,,Other/Unknown,1946,0.0,Federal Taxation_3Judge_0.0,40.0
,,2,41.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,132,181,3,1947,Merits/Other,0,0,0,1,0,0,0,0,70040.0,Unions,Unions_via_Certiorari,Certiorari,,334.0,Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,,US Agency,,Business,1946,0.0,Unions_3Judge_0.0,49.0
117.0,22.0,2,22.0,StateTrialCt,22.0,StateHighCt,Not Applicable / Denied,Vinson,0.0,127,181,3,1947,Merits/Other,0,0,0,0,0,0,0,0,20060.0,Civil Rights,Civil Rights_via_Appeal,Appeal,,231.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,,Other/Unknown,22.0,Other/Unknown,1946,0.0,Civil Rights_3Judge_0.0,54.0
66.0,,2,17.0,FedDistCt,17.0,FedDistCt,Not Applicable / Denied,Vinson,0.0,134,181,3,1947,Merits/Other,0,1,0,0,0,0,0,0,80230.0,Economic Activity,Economic Activity_via_Appeal,Appeal,,343.0,Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1301,1,,US Agency,,Other/Unknown,1946,1.0,Economic Activity_3Judge_1.0,47.0
105.0,,1,,FedCircCt,,FedCircCt,No Reason Given,Vinson,0.0,107,181,3,1947,Merits/Other,0,0,0,0,0,0,0,0,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,28 U.S.C. § 385,600.0,Infrequent Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1301,1,,Other/Unknown,,US Agency,1946,0.0,Criminal Procedure_3Judge_0.0,74.0
,,2,37.0,StateTrialCt,37.0,StateHighCt,Important Question,Vinson,0.0,127,181,3,1947,Merits/Other,0,0,0,0,0,0,0,0,110030.0,Interstate Relations,Interstate Relations_via_Certiorari,Certiorari,,143.0,Constitution,0.0,3.0,Affirmed,LC_Unspec/Other,1301,1,,Other/Unknown,,Other/Unknown,1946,0.0,Interstate Relations_3Judge_0.0,54.0
117.0,58.0,1,58.0,StateTrialCt,58.0,StateHighCt,Important Question,Vinson,0.0,108,181,3,1947,Merits/Other,0,0,0,0,0,0,0,0,110030.0,Interstate Relations,Interstate Relations_via_Certiorari,Certiorari,,143.0,Constitution,0.0,3.0,Affirmed,LC_Unspec/Other,1301,1,58.0,Other/Unknown,,Business,1946,0.0,Interstate Relations_3Judge_0.0,73.0
,,11,17.0,FedDistCt,,FedCircCt,No Reason Given,Vinson,1.0,51,181,3,1947,Merits/Other,0,0,1,0,1,0,1,0,10600.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,142.0,Constitution,1.0,1.0,Affirmed,LC_Disagree_Conservative,1301,1,,Individual,,US Govt,1946,0.0,Criminal Procedure_3Judge_0.0,130.0
66.0,,12,17.0,StateTrialCt,17.0,StateHighCt,Important Question,Vinson,0.0,0,181,3,1947,Merits/Other,1,0,0,0,0,0,1,0,70040.0,Unions,Unions_via_Certiorari,Certiorari,,334.0,Fed Statute,0.0,1.0,Reversed,LC_Agree_Conservative,1301,1,,Employee,,Business,1946,0.0,Unions_3Judge_0.0,475.0
66.0,,10,37.0,FedDistCt,,FedCircCt,Important Question,Vinson,0.0,21,181,3,1947,Merits/Other,0,0,0,0,0,0,1,0,70040.0,Unions,Unions_via_Certiorari,Certiorari,,352.0,Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1301,1,,Business,,Employee,1946,0.0,Unions_3Judge_0.0,160.0
,,3,22.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,155,188,4,1947,Merits/Other,0,0,0,0,0,0,0,0,120010.0,Federal Taxation,Federal Taxation_via_Certiorari,Certiorari,56 Stat. 798,600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,,US Govt,,Other/Unknown,1946,0.0,Federal Taxation_3Judge_0.0,33.0
,,3,6.0,FedDistCt,6.0,FedDistCt,Not Applicable / Denied,Vinson,0.0,164,188,4,1947,Merits/Other,0,0,0,0,1,0,0,0,10480.0,Criminal Procedure,Criminal Procedure_via_Appeal,Appeal,50 U.S.C. § 1355,600.0,Infrequent Fed Statute,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1301,1,,US Govt,,Individual,1946,0.0,Criminal Procedure_3Judge_0.0,24.0
49.0,,2,10.0,FedDistCt,,FedCircCt,Important Question,Vinson,0.0,133,188,4,1947,Merits/Other,0,0,0,0,0,0,0,0,90320.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,400.0,Court Rules,0.0,2.0,Reversed,LC_Agree_Liberal,1301,1,,US Agency,,Other/Unknown,1946,0.0,Judicial Power_3Judge_0.0,55.0
,,1,12.0,StateTrialCt,12.0,StateHighCt,No Reason Given,Vinson,0.0,0,188,4,1947,Merits/Other,1,0,0,0,0,0,0,0,80010.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,364.0,Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,,Other/Unknown,,Business,1946,0.0,Economic Activity_3Judge_0.0,433.0
117.0,37.0,12,37.0,StateTrialCt,37.0,StateHighCt,Not Applicable / Denied,Vinson,0.0,74,188,4,1947,Merits/Other,0,0,0,0,0,0,1,0,100030.0,Federalism,Federalism_via_Appeal,Appeal,,356.0,Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,2,,Business,37.0,Other/Unknown,1946,0.0,Federalism_3Judge_0.0,114.0
117.0,37.0,12,37.0,StateTrialCt,37.0,StateHighCt,Not Applicable / Denied,Vinson,0.0,74,188,4,1947,Merits/Other,0,0,0,0,0,0,1,0,100120.0,Federalism,Federalism_via_Appeal,Appeal,,111.0,Constitution,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,2,,Business,,Employee,1946,0.0,Federalism_3Judge_0.0,114.0
,,12,,SpecialtyFedCt,,FedCircCt,Important Question,Vinson,0.0,71,195,4,1947,Merits/Other,0,0,0,0,0,0,1,0,120010.0,Federal Taxation,Federal Taxation_via_Certiorari,Certiorari,,345.0,Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1301,1,,Other/Unknown,,US Agency,1946,0.0,Federal Taxation_3Judge_0.0,124.0
,,2,6.0,FedDistCt,,FedCircCt,Important Question,Vinson,0.0,129,195,4,1947,Merits/Other,0,0,0,1,0,0,0,0,70040.0,Unions,Unions_via_Certiorari,Certiorari,,334.0,Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,,US Agency,,Business,1946,0.0,Unions_3Judge_0.0,66.0
,,2,45.0,FedDistCt,,FedCircCt,No Reason Given,Vinson,0.0,129,195,4,1947,Merits/Other,0,0,0,0,0,0,0,0,80030.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,307.0,Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1301,1,,Other/Unknown,,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,66.0
,,12,41.0,FedDistCt,,FedCircCt,Court Conflict,Vinson,0.0,79,195,4,1947,Merits/Other,0,0,0,0,0,0,1,0,20250.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,,366.0,Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,1,,Business,,Other/Unknown,1946,0.0,Civil Rights_3Judge_0.0,116.0
,,12,35.0,StateTrialCt,35.0,StateHighCt,Not Applicable / Denied,Vinson,0.0,76,195,4,1947,Merits/Other,0,0,0,1,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Appeal,Appeal,,231.0,Const Amendment,0.0,2.0,Reversed,LC_Agree_Liberal,1301,1,,Business,35.0,Local Govt,1946,0.0,Economic Activity_3Judge_0.0,119.0
,,4,6.0,FedDistCt,,FedCircCt,No Reason Given,Vinson,0.0,189,209,4,1947,Merits/Other,0,0,0,0,0,0,1,0,90380.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,28 U.S.C. § 227,600.0,Infrequent Fed Statute,0.0,1.0,Procedural,LC_Agree_Conservative,1301,1,,Other/Unknown,,Other/Unknown,1946,0.0,Judicial Power_3Judge_0.0,20.0
