argument_month,caseOrigin_group,caseSource_group,certReason_group,chief,complex_consolidated_disagreement,days_from_term_start_to_argument,days_from_term_start_to_decision,decision_month,decision_year,docket_category,had_reargument,is_AdminAction_x_Economic,is_FedCirc_Conflict,is_Govt_vs_Business,is_Individual_vs_Govt,is_State_vs_State,is_late_term_argument,is_late_term_decision,issue,issueArea_name,issue_x_jurisdiction,jurisdiction_group,lawSupp,lawType_group,lcDisagreement,lcDispositionDirection,lcDisposition_group,lc_disagree_direction,naturalCourt,num_dockets_in_case,petitioner_group,respondent_group,term,threeJudgeFdc,threeJudge_x_issue,duration_days,lcDisagreement_is_missing,threeJudgeFdc_is_missing
1,Federal,Federal,Substantive Reasons,Vinson,0.0,99,125,2,1947,Merits/Other,0,0,0,0,0,0,0,0,40070.0,Other Constitutional,Due Process_via_Certiorari,Discretionary,211.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,5,Other/Unknown,Government,1946,0.0,Due Process_3Judge_0.0,26.0,0,0
1,Federal,Federal,Substantive Reasons,Vinson,0.0,99,125,2,1947,Merits/Other,0,0,0,0,0,0,0,0,40070.0,Other Constitutional,Due Process_via_Certiorari,Discretionary,211.0,Constitutional,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1301,5,Other/Unknown,Government,1946,0.0,Due Process_3Judge_0.0,26.0,0,0
1,Federal,Federal,Substantive Reasons,Vinson,0.0,97,125,2,1947,Merits/Other,0,0,0,0,0,0,0,0,80220.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,307.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1301,1,Other/Unknown,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,28.0,0,0
1,Federal,Federal,Substantive Reasons,Vinson,1.0,98,125,2,1947,Merits/Other,0,0,1,0,0,0,0,0,80180.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,,Other/Unknown,1.0,2.0,Reversed/Modified,LC_Disagree_Liberal,1301,1,Other/Unknown,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,27.0,0,0
1,State,State,Substantive Reasons,Vinson,0.0,107,125,2,1947,Merits/Other,0,0,0,0,0,0,0,0,80040.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,329.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1301,1,Private Entities,Private Entities,1946,0.0,Economic Activity_3Judge_0.0,18.0,0,0
1,Federal,Federal,Procedural/Administrative,Vinson,0.0,99,125,2,1947,Merits/Other,0,1,0,0,0,0,0,0,80060.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1301,2,Government,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,26.0,0,0
1,Federal,Federal,Procedural/Administrative,Vinson,0.0,99,125,2,1947,Merits/Other,0,0,0,0,0,0,0,0,80060.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1301,2,Other/Unknown,Government,1946,0.0,Economic Activity_3Judge_0.0,26.0,0,0
1,State,State,Substantive Reasons,Vinson,0.0,97,125,2,1947,Merits/Other,0,0,0,0,1,0,0,0,10120.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,214.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,Private Entities,Government,1946,0.0,Criminal Procedure_3Judge_0.0,28.0,0,0
11,State,State,Procedural/Administrative,Vinson,0.0,50,132,2,1947,Merits/Other,0,0,0,0,0,0,1,0,30170.0,First Amendment,First Amendment_via_Appeal,Mandatory,230.0,Constitutional,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1301,1,Other/Unknown,Government,1946,0.0,First Amendment_3Judge_0.0,82.0,0,0
12,Federal,Federal,Procedural/Administrative,Vinson,0.0,0,132,2,1947,Merits/Other,1,0,0,0,0,0,1,0,90340.0,Judicial Power,Judicial Power_via_Appeal,Mandatory,403.0,Other/Unknown,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1301,1,Other/Unknown,Government,1946,1.0,Judicial Power_3Judge_1.0,434.0,0,0
10,Federal,Federal,Substantive Reasons,Vinson,0.0,16,132,2,1947,Merits/Other,0,0,0,0,0,0,1,0,30010.0,First Amendment,First Amendment_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,Government,Government,1946,0.0,First Amendment_3Judge_0.0,116.0,0,0
1,Federal,Federal,Substantive Reasons,Vinson,1.0,108,139,2,1947,Merits/Other,0,0,1,1,0,0,0,0,70040.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,334.0,Statutory,1.0,1.0,Affirmed,LC_Disagree_Conservative,1301,1,Government,Private Entities,1946,0.0,Unions_3Judge_0.0,31.0,0,0
1,Federal,Federal,Procedural/Administrative,Vinson,0.0,98,139,2,1947,Merits/Other,0,0,0,0,1,0,0,0,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,206.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,Private Entities,Government,1946,0.0,Criminal Procedure_3Judge_0.0,41.0,0,0
1,Federal,Federal,Procedural/Administrative,Vinson,0.0,105,139,2,1947,Merits/Other,0,0,0,0,1,0,0,0,20150.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,511.0,Other/Unknown,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1301,1,Private Entities,Government,1946,0.0,Civil Rights_3Judge_0.0,34.0,0,0
3,Federal,Federal,Substantive Reasons,Vinson,0.0,0,139,2,1947,Merits/Other,1,0,0,0,0,0,0,0,90460.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,506.0,Other/Unknown,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,1,Other/Unknown,Other/Unknown,1946,0.0,Judicial Power_3Judge_0.0,349.0,0,0
2,Federal,Federal,Substantive Reasons,Vinson,0.0,125,153,3,1947,Merits/Other,0,0,0,0,0,0,0,0,90330.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,400.0,Other/Unknown,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1301,1,Other/Unknown,Other/Unknown,1946,0.0,Judicial Power_3Judge_0.0,28.0,0,0
10,Federal,Federal,Substantive Reasons,Vinson,2.0,15,153,3,1947,Merits/Other,0,0,1,1,0,0,1,0,70070.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,207.0,Constitutional,1.0,1.0,Other/Unknown,LC_Disagree_Conservative,1301,2,Government,Private Entities,1946,0.0,Unions_3Judge_0.0,138.0,0,0
10,Federal,Federal,Substantive Reasons,Vinson,2.0,15,153,3,1947,Merits/Other,0,0,1,1,0,0,1,0,70070.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,207.0,Constitutional,1.0,1.0,Other/Unknown,LC_Disagree_Conservative,1301,2,Government,Private Entities,1946,0.0,Unions_3Judge_0.0,138.0,0,0
1,Federal,Federal,Substantive Reasons,Vinson,0.0,104,153,3,1947,Merits/Other,0,0,0,1,0,0,0,0,80220.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,2,Government,Private Entities,1946,0.0,Economic Activity_3Judge_0.0,49.0,0,0
1,Federal,Federal,Substantive Reasons,Vinson,0.0,104,153,3,1947,Merits/Other,0,0,0,1,0,0,0,0,80220.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,2,Government,Private Entities,1946,0.0,Economic Activity_3Judge_0.0,49.0,0,0
1,Federal,Federal,Procedural/Administrative,Vinson,0.0,104,153,3,1947,Merits/Other,0,0,0,1,0,0,0,0,80220.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,1,Private Entities,Government,1946,0.0,Economic Activity_3Judge_0.0,49.0,0,0
1,Federal,Federal,Other,Vinson,0.0,105,156,3,1947,Merits/Other,0,0,0,0,0,0,0,0,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1301,5,Government,Private Entities,1946,0.0,Criminal Procedure_3Judge_0.0,51.0,0,0
1,Federal,Federal,Other,Vinson,0.0,105,156,3,1947,Merits/Other,0,0,0,0,0,0,0,0,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1301,5,Government,Private Entities,1946,0.0,Criminal Procedure_3Judge_0.0,51.0,0,0
1,Federal,Federal,Other,Vinson,0.0,105,156,3,1947,Merits/Other,0,0,0,0,0,0,0,0,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1301,5,Private Entities,Government,1946,0.0,Criminal Procedure_3Judge_0.0,51.0,0,0
1,Federal,Federal,Other,Vinson,0.0,105,156,3,1947,Merits/Other,0,0,0,0,0,0,0,0,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1301,5,Private Entities,Government,1946,0.0,Criminal Procedure_3Judge_0.0,51.0,0,0
1,Federal,Federal,Other,Vinson,0.0,105,156,3,1947,Merits/Other,0,0,0,0,0,0,0,0,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1301,5,Private Entities,Government,1946,0.0,Criminal Procedure_3Judge_0.0,51.0,0,0
2,State,State,Substantive Reasons,Vinson,0.0,136,160,3,1947,Merits/Other,0,0,0,0,0,0,0,0,100050.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,148.0,Constitutional,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1301,1,Other/Unknown,Other/Unknown,1946,0.0,Federalism_3Judge_0.0,24.0,0,0
3,Federal,Federal,Substantive Reasons,Vinson,0.0,0,160,3,1947,Merits/Other,1,0,0,0,0,0,0,0,70020.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,367.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,5,Private Entities,Government,1946,0.0,Unions_3Judge_0.0,732.0,0,0
3,Federal,Federal,Substantive Reasons,Vinson,0.0,0,160,3,1947,Merits/Other,1,0,0,0,0,0,0,0,70020.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,367.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,5,Private Entities,Government,1946,0.0,Unions_3Judge_0.0,732.0,0,0
3,Federal,Federal,Substantive Reasons,Vinson,0.0,0,160,3,1947,Merits/Other,1,0,0,0,0,0,0,0,70020.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,357.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,5,Private Entities,Government,1946,0.0,Unions_3Judge_0.0,732.0,0,0
3,Federal,Federal,Substantive Reasons,Vinson,0.0,0,160,3,1947,Merits/Other,1,0,0,0,0,0,0,0,70020.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,367.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,5,Other/Unknown,Government,1946,0.0,Unions_3Judge_0.0,732.0,0,0
3,Federal,Federal,Substantive Reasons,Vinson,0.0,0,160,3,1947,Merits/Other,1,0,0,0,0,0,0,0,70020.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,367.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,5,Other/Unknown,Government,1946,0.0,Unions_3Judge_0.0,732.0,0,0
3,State,State,Substantive Reasons,Vinson,0.0,0,160,3,1947,Merits/Other,1,1,0,0,0,0,0,0,80100.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,111.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,2,Other/Unknown,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,374.0,0,0
3,State,State,Substantive Reasons,Vinson,0.0,0,160,3,1947,Merits/Other,1,1,0,0,0,0,0,0,80100.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,111.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,2,Other/Unknown,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,374.0,0,0
12,Federal,Federal,Substantive Reasons,Vinson,0.0,71,160,3,1947,Merits/Other,0,0,0,0,0,0,1,0,80050.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,2,Other/Unknown,Private Entities,1946,0.0,Economic Activity_3Judge_0.0,89.0,0,0
12,Federal,Federal,Procedural/Administrative,Vinson,0.0,71,160,3,1947,Merits/Other,0,0,0,0,0,0,1,0,80050.0,Economic Activity,Economic Activity_via_Certification,Other,,Other/Unknown,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1301,2,Government,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,89.0,0,0
2,Federal,Federal,Substantive Reasons,Vinson,0.0,135,160,3,1947,Merits/Other,0,0,0,0,0,0,0,0,90140.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1301,1,Private Entities,Private Entities,1946,0.0,Judicial Power_3Judge_0.0,25.0,0,0
1,Federal,Federal,Substantive Reasons,Vinson,1.0,101,160,3,1947,Merits/Other,0,1,1,1,0,0,0,0,80040.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,143.0,Constitutional,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1301,1,Government,Private Entities,1946,0.0,Economic Activity_3Judge_0.0,59.0,0,0
1,Federal,Federal,Procedural/Administrative,Vinson,0.0,100,160,3,1947,Merits/Other,0,0,0,0,0,0,0,0,70070.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,356.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,1,Other/Unknown,Government,1946,0.0,Unions_3Judge_0.0,60.0,0,0
12,Federal,Federal,Procedural/Administrative,Vinson,1.0,78,160,3,1947,Merits/Other,0,0,1,0,0,0,1,0,90140.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,,Other/Unknown,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1301,1,Other/Unknown,Private Entities,1946,0.0,Judicial Power_3Judge_0.0,82.0,0,0
12,Federal,Federal,Procedural/Administrative,Vinson,1.0,79,160,3,1947,Merits/Other,0,0,1,0,0,0,1,0,90140.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,400.0,Other/Unknown,1.0,2.0,Affirmed,LC_Disagree_Liberal,1301,1,Other/Unknown,Private Entities,1946,0.0,Judicial Power_3Judge_0.0,81.0,0,0
2,State,State,Substantive Reasons,Vinson,0.0,127,167,3,1947,Merits/Other,0,0,0,0,0,0,0,0,120030.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,Government,Other/Unknown,1946,0.0,Federal Taxation_3Judge_0.0,40.0,0,0
2,Federal,Federal,Substantive Reasons,Vinson,0.0,132,181,3,1947,Merits/Other,0,0,0,1,0,0,0,0,70040.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,334.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,Government,Private Entities,1946,0.0,Unions_3Judge_0.0,49.0,0,0
2,State,State,Procedural/Administrative,Vinson,0.0,127,181,3,1947,Merits/Other,0,0,0,0,0,0,0,0,20060.0,Civil Rights,Civil Rights_via_Appeal,Mandatory,231.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,Other/Unknown,Other/Unknown,1946,0.0,Civil Rights_3Judge_0.0,54.0,0,0
2,Federal,Federal,Procedural/Administrative,Vinson,0.0,134,181,3,1947,Merits/Other,0,1,0,0,0,0,0,0,80230.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,343.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1301,1,Government,Other/Unknown,1946,1.0,Economic Activity_3Judge_1.0,47.0,0,0
1,Federal,Federal,Procedural/Administrative,Vinson,0.0,107,181,3,1947,Merits/Other,0,0,0,0,0,0,0,0,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1301,1,Other/Unknown,Government,1946,0.0,Criminal Procedure_3Judge_0.0,74.0,0,0
2,State,State,Substantive Reasons,Vinson,0.0,127,181,3,1947,Merits/Other,0,0,0,0,0,0,0,0,110030.0,Other Non-Constitutional,Interstate Relations_via_Certiorari,Discretionary,143.0,Constitutional,0.0,3.0,Affirmed,LC_Unspec/Other,1301,1,Other/Unknown,Other/Unknown,1946,0.0,Interstate Relations_3Judge_0.0,54.0,0,0
1,State,State,Substantive Reasons,Vinson,0.0,108,181,3,1947,Merits/Other,0,0,0,0,0,0,0,0,110030.0,Other Non-Constitutional,Interstate Relations_via_Certiorari,Discretionary,143.0,Constitutional,0.0,3.0,Affirmed,LC_Unspec/Other,1301,1,Other/Unknown,Private Entities,1946,0.0,Interstate Relations_3Judge_0.0,73.0,0,0
11,Federal,Federal,Procedural/Administrative,Vinson,1.0,51,181,3,1947,Merits/Other,0,0,1,0,1,0,1,0,10600.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,142.0,Constitutional,1.0,1.0,Affirmed,LC_Disagree_Conservative,1301,1,Private Entities,Government,1946,0.0,Criminal Procedure_3Judge_0.0,130.0,0,0
12,State,State,Substantive Reasons,Vinson,0.0,0,181,3,1947,Merits/Other,1,0,0,0,0,0,1,0,70040.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,334.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1301,1,Private Entities,Private Entities,1946,0.0,Unions_3Judge_0.0,475.0,0,0
10,Federal,Federal,Substantive Reasons,Vinson,0.0,21,181,3,1947,Merits/Other,0,0,0,0,0,0,1,0,70040.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,352.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1301,1,Private Entities,Private Entities,1946,0.0,Unions_3Judge_0.0,160.0,0,0
3,Federal,Federal,Substantive Reasons,Vinson,0.0,155,188,4,1947,Merits/Other,0,0,0,0,0,0,0,0,120010.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,Government,Other/Unknown,1946,0.0,Federal Taxation_3Judge_0.0,33.0,0,0
3,Federal,Federal,Procedural/Administrative,Vinson,0.0,164,188,4,1947,Merits/Other,0,0,0,0,1,0,0,0,10480.0,Criminal Procedure,Criminal Procedure_via_Appeal,Mandatory,600.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1301,1,Government,Private Entities,1946,0.0,Criminal Procedure_3Judge_0.0,24.0,0,0
2,Federal,Federal,Substantive Reasons,Vinson,0.0,133,188,4,1947,Merits/Other,0,0,0,0,0,0,0,0,90320.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,400.0,Other/Unknown,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1301,1,Government,Other/Unknown,1946,0.0,Judicial Power_3Judge_0.0,55.0,0,0
1,State,State,Procedural/Administrative,Vinson,0.0,0,188,4,1947,Merits/Other,1,0,0,0,0,0,0,0,80010.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,364.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,Other/Unknown,Private Entities,1946,0.0,Economic Activity_3Judge_0.0,433.0,0,0
12,State,State,Procedural/Administrative,Vinson,0.0,74,188,4,1947,Merits/Other,0,0,0,0,0,0,1,0,100030.0,Other Constitutional,Federalism_via_Appeal,Mandatory,356.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,2,Private Entities,Other/Unknown,1946,0.0,Federalism_3Judge_0.0,114.0,0,0
12,State,State,Procedural/Administrative,Vinson,0.0,74,188,4,1947,Merits/Other,0,0,0,0,0,0,1,0,100120.0,Other Constitutional,Federalism_via_Appeal,Mandatory,111.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,2,Private Entities,Private Entities,1946,0.0,Federalism_3Judge_0.0,114.0,0,0
12,Federal,Federal,Substantive Reasons,Vinson,0.0,71,195,4,1947,Merits/Other,0,0,0,0,0,0,1,0,120010.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,345.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1301,1,Other/Unknown,Government,1946,0.0,Federal Taxation_3Judge_0.0,124.0,0,0
2,Federal,Federal,Substantive Reasons,Vinson,0.0,129,195,4,1947,Merits/Other,0,0,0,1,0,0,0,0,70040.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,334.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,Government,Private Entities,1946,0.0,Unions_3Judge_0.0,66.0,0,0
2,Federal,Federal,Procedural/Administrative,Vinson,0.0,129,195,4,1947,Merits/Other,0,0,0,0,0,0,0,0,80030.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,307.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1301,1,Other/Unknown,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,66.0,0,0
12,Federal,Federal,Substantive Reasons,Vinson,0.0,79,195,4,1947,Merits/Other,0,0,0,0,0,0,1,0,20250.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,366.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,1,Private Entities,Other/Unknown,1946,0.0,Civil Rights_3Judge_0.0,116.0,0,0
12,State,State,Procedural/Administrative,Vinson,0.0,76,195,4,1947,Merits/Other,0,0,0,1,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,231.0,Constitutional,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1301,1,Private Entities,Government,1946,0.0,Economic Activity_3Judge_0.0,119.0,0,0
4,Federal,Federal,Procedural/Administrative,Vinson,0.0,189,209,4,1947,Merits/Other,0,0,0,0,0,0,1,0,90380.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1301,1,Other/Unknown,Other/Unknown,1946,0.0,Judicial Power_3Judge_0.0,20.0,0,0
4,Federal,Federal,Procedural/Administrative,Vinson,0.0,188,209,4,1947,Merits/Other,0,0,0,0,0,0,1,0,90340.0,Judicial Power,Judicial Power_via_Appeal,Mandatory,600.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1301,1,Government,Other/Unknown,1946,0.0,Judicial Power_3Judge_0.0,21.0,0,0
4,Federal,Federal,Substantive Reasons,Vinson,0.0,182,209,4,1947,Merits/Other,0,0,0,0,0,0,1,0,10360.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,400.0,Other/Unknown,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,2,Government,Other/Unknown,1946,0.0,Criminal Procedure_3Judge_0.0,27.0,0,0
4,Federal,Federal,Substantive Reasons,Vinson,0.0,182,209,4,1947,Merits/Other,0,0,0,0,0,0,1,0,10360.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,511.0,Other/Unknown,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,2,Other/Unknown,Government,1946,0.0,Criminal Procedure_3Judge_0.0,27.0,0,0
4,Federal,Federal,Substantive Reasons,Vinson,0.0,183,209,4,1947,Merits/Other,0,0,0,0,0,0,1,0,80200.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1301,1,Private Entities,Other/Unknown,1946,0.0,Economic Activity_3Judge_0.0,26.0,0,0
4,Federal,Federal,Procedural/Administrative,Vinson,0.0,188,209,4,1947,Merits/Other,0,0,0,0,0,0,1,0,90320.0,Judicial Power,Judicial Power_via_Appeal,Mandatory,600.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1301,1,Other/Unknown,Government,1946,1.0,Judicial Power_3Judge_1.0,21.0,0,0
12,Federal,Federal,Substantive Reasons,Vinson,0.0,72,216,5,1947,Merits/Other,0,0,0,0,1,0,1,1,10050.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,205.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1301,1,Private Entities,Government,1946,0.0,Criminal Procedure_3Judge_0.0,144.0,0,0
2,Federal,Federal,Substantive Reasons,Vinson,0.0,133,216,5,1947,Merits/Other,0,0,0,0,0,0,0,1,70040.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,334.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1301,1,Private Entities,Private Entities,1946,0.0,Unions_3Judge_0.0,83.0,0,0
4,Federal,Federal,Substantive Reasons,Vinson,0.0,191,216,5,1947,Merits/Other,0,0,0,0,0,0,1,1,120010.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,345.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1301,2,Government,Other/Unknown,1946,0.0,Federal Taxation_3Judge_0.0,25.0,0,0
4,Federal,Federal,Substantive Reasons,Vinson,0.0,191,216,5,1947,Merits/Other,0,0,0,0,0,0,1,1,120010.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,345.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1301,2,Government,Other/Unknown,1946,0.0,Federal Taxation_3Judge_0.0,25.0,0,0
2,Federal,Federal,Substantive Reasons,Vinson,0.0,135,216,5,1947,Merits/Other,0,0,0,0,0,0,0,1,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1301,2,Other/Unknown,Other/Unknown,1946,0.0,Federalism_3Judge_0.0,81.0,0,0
2,Federal,Federal,Substantive Reasons,Vinson,0.0,135,216,5,1947,Merits/Other,0,0,0,0,0,0,0,1,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1301,2,Other/Unknown,Other/Unknown,1946,0.0,Federalism_3Judge_0.0,81.0,0,0
2,Federal,Federal,Procedural/Administrative,Vinson,0.0,136,216,5,1947,Merits/Other,0,0,0,0,0,0,0,1,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1301,2,Other/Unknown,Private Entities,1946,0.0,Federalism_3Judge_0.0,80.0,0,0
2,Federal,Federal,Procedural/Administrative,Vinson,0.0,136,216,5,1947,Merits/Other,0,0,0,0,0,0,0,1,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1301,2,Other/Unknown,Private Entities,1946,0.0,Federalism_3Judge_0.0,80.0,0,0
2,Federal,Federal,Procedural/Administrative,Vinson,1.0,134,223,5,1947,Merits/Other,0,0,1,0,0,0,0,1,100010.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,512.0,Other/Unknown,1.0,1.0,Affirmed,LC_Disagree_Conservative,1301,1,Government,Other/Unknown,1946,0.0,Federalism_3Judge_0.0,89.0,0,0
